transaction_id,transaction_amount,transaction_date,card_number,card_type,card_expiry_date,cvv,billing_address,billing_city,billing_state,billing_postal_code,shipping_address,shipping_city,shipping_state,shipping_postal_code,ip_address,user_agent,is_fraudulent,reason_for_fraud,merchant_name,merchant_category,merchant_location,transaction_status,refund_amount,refund_date,chargeback_reason
302,9599.62,7/19/2021,3559702091085076,jcb,10/27/2025,660,036 Eggendart Way,Ritchie,,8701,36642 Prairieview Junction,Sevsk,,242456,142.83.11.138,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30",false,identity_theft,Browsetype,electronics,Lëbushë,refunded,383.67,12/17/2021,product_not_received
303,4867.42,8/16/2021,3553467859733517,jcb,6/16/2023,959,8954 Vidon Pass,Kyaikkami,,,219 Susan Court,Guishan,,,157.12.165.160,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_1 like Mac OS X; zh-tw) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8G4 Safari/6533.18.5",false,identity_theft,Zooveo,clothing,Maqian,pending,649.29,12/13/2021,unauthorized_charge
304,3886.96,3/8/2021,3582495421055049,jcb,2/19/2023,366,9356 Hanover Pass,Mantar,,,3 Hooker Drive,Vaiņode,,,152.57.144.127,Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko Firefox/11.0,false,unauthorized_access,Twitterlist,food,Slutsk,completed,896.32,11/16/2021,fraudulent_transaction
305,9227.53,8/27/2021,3574254085276056,jcb,2/19/2022,968,0951 Oriole Road,Dongying,,,04 Troy Trail,Caen,99,14085 CEDEX 9,80.126.146.75,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; HTC-P715a; en-ca) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",true,stolen_card,Yamia,clothing,Sikeshu,refunded,376.76,2/4/2021,fraudulent_transaction
306,2311.71,6/21/2021,3588151347805926,jcb,6/19/2023,157,95842 Dorton Circle,Yinglan,,,14 Scoville Plaza,Tatarsk,,632147,96.30.254.219,Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20130328 Firefox/21.0,true,stolen_card,Skaboo,electronics,Buriti Alegre,pending,152.5,8/8/2021,unauthorized_charge
307,5294.06,2/4/2021,6333343453043258,switch,1/12/2022,977,5 Kensington Alley,San Diego,,,8 Eagan Alley,Charikar,,,160.214.118.105,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.75 Safari/535.7",false,identity_theft,Yata,electronics,Quinta,pending,550.47,6/11/2021,fraudulent_transaction
308,2715.53,7/29/2021,3574424911950717,jcb,11/3/2023,470,1 Monterey Place,Oslo,03,0194,69088 Magdeline Center,Dolní Kounice,,664 64,131.76.109.7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.790.0 Safari/535.1",true,identity_theft,Vinte,electronics,Anávra,completed,728.03,5/30/2021,product_not_received
309,7463.07,2/20/2021,3550049815575480,jcb,1/31/2024,617,48 Old Gate Way,Narva,,,53 Meadow Vale Junction,Huixian Chengguanzhen,,,80.205.2.44,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/11.0.652.0 Safari/534.17",false,unauthorized_access,Riffpedia,electronics,Banjar Sandinggianyar,pending,400.82,4/11/2021,fraudulent_transaction
310,6011.59,1/8/2021,3561144912831949,jcb,7/30/2024,912,9245 Rieder Alley,Sindangrasa,,,0 Beilfuss Junction,Poshnje,,,38.126.147.75,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ko-kr) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",false,unauthorized_access,Blogspan,electronics,Oster,completed,714.74,9/4/2021,unauthorized_charge
311,8274.69,1/16/2021,4905325137346648,switch,12/14/2022,458,619 Derek Court,Zhovkva,,,38 Stuart Avenue,Cagbang,,5020,90.223.65.135,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.21 (KHTML, like Gecko) Chrome/11.0.678.0 Safari/534.21",true,unauthorized_access,Bluejam,electronics,Ivyanyets,refunded,827.02,10/22/2021,product_not_received
312,9914.86,3/14/2021,5100145879344431,mastercard,6/1/2024,489,95249 North Terrace,Sibay,,453839,9 Meadow Vale Avenue,Santa Isabel,,76320-000,255.204.151.6,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",false,identity_theft,Gabtune,clothing,Brdów,completed,266.07,5/5/2021,fraudulent_transaction
313,5608.41,11/2/2021,3565638667113359,jcb,8/20/2024,249,9 Fairfield Trail,Vitanje,,3205,536 Westerfield Terrace,Keswick,ON,L4P,237.96.209.121,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36",true,unauthorized_access,Demizz,food,Huotong,refunded,471.24,8/16/2021,unauthorized_charge
314,9131.44,8/14/2021,30084775597659,diners-club-carte-blanche,4/22/2022,983,3 Rutledge Parkway,Carigara,,6529,29 Mallard Circle,San José de Comayagua,,,89.103.134.141,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/528.4+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2",true,stolen_card,Oyondu,clothing,Dom Pedrito,completed,132.23,5/9/2021,fraudulent_transaction
315,499.14,1/28/2021,3584942401289526,jcb,2/18/2025,181,1200 Gateway Junction,Pasirhaur,,,9791 Loomis Court,Rancho Viejo,GRO,39965,51.131.115.158,Mozilla/5.0 (Windows NT 6.1; rv:22.0) Gecko/20130405 Firefox/22.0,true,identity_theft,Quimba,electronics,Reno,pending,96.93,4/29/2021,unauthorized_charge
316,6758.73,1/11/2021,4175001556645447,visa-electron,10/9/2024,177,25531 Westport Way,San Antonio de Los Altos,,,9956 Fuller Trail,Lizhuang,,,183.39.73.241,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:11.0) Gecko Firefox/11.0,true,identity_theft,Skinder,clothing,Birzai,refunded,263.73,7/4/2021,product_not_received
317,2354.05,2/1/2021,503803495806882530,maestro,9/1/2024,211,07 Twin Pines Place,Manouba,,,2 Thackeray Trail,Badean,,,246.238.253.182,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.113 Safari/534.30",false,unauthorized_access,Thoughtbeat,electronics,Hengli,completed,757.6,5/13/2021,fraudulent_transaction
318,516.54,9/24/2021,3546744618335812,jcb,10/6/2025,471,398 Sullivan Hill,Gualeguay,,2840,916 Basil Lane,Alīpur,,34451,104.255.56.165,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36",true,unauthorized_access,Yodoo,clothing,Allacapan,refunded,868.5,4/21/2021,fraudulent_transaction
319,7296.61,6/22/2021,3534134602389963,jcb,12/14/2024,899,0 Kipling Plaza,Shahkot,,39630,3 Valley Edge Junction,Tamnag,,9803,134.123.174.254,"Mozilla/5.0 (X11; U; Linux x86_64; en-ca) AppleWebKit/531.2+ (KHTML, like Gecko) Version/5.0 Safari/531.2+",true,unauthorized_access,Avamba,clothing,Binalbagan,pending,325.23,10/22/2021,product_not_received
320,4445.36,5/11/2021,3583294000991545,jcb,12/26/2025,758,50 Mosinee Hill,Sūrīān,,,6 3rd Plaza,Casa Nova,16,4950-102,7.110.181.208,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1309.0 Safari/537.17",false,identity_theft,Twimm,electronics,Awilega,pending,718.33,5/22/2021,fraudulent_transaction
321,6670.29,2/16/2021,3578142309511794,jcb,2/21/2023,298,6811 Hudson Court,Kavadarci,,1430,4927 Pankratz Hill,Shuitian,,,164.247.124.160,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.0 Safari/534.24",false,stolen_card,Skippad,clothing,Elefsína,refunded,736.9,8/28/2021,fraudulent_transaction
322,7343.22,4/18/2021,3583084314246250,jcb,2/25/2023,351,683 Talmadge Lane,Wajir,,,708 Welch Hill,Tokoname,,479-0871,73.179.237.22,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0a2) Gecko/20111101 Firefox/9.0a2,true,unauthorized_access,Skidoo,food,Oslo,refunded,427.18,2/20/2021,unauthorized_charge
323,8772.8,3/23/2021,3528912836200520,jcb,4/2/2023,183,630 Logan Alley,Siikainen,,29811,8571 Morningstar Point,Straszyn,,83-010,104.190.163.94,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; it-it) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",false,unauthorized_access,Zoomzone,food,Sandefjord,refunded,541.5,5/1/2021,fraudulent_transaction
324,6603.2,7/30/2021,3548683542965302,jcb,1/23/2024,125,54 Fisk Circle,Tobias Barreto,,49300-000,302 Donald Place,Leceia,11,2730-060,173.171.148.5,"Mozilla/5.0 (X11; CrOS i686 13.587.48) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.43 Safari/535.1",false,stolen_card,Voonix,clothing,Saint-Louis du Sud,refunded,910.3,1/14/2021,fraudulent_transaction
325,1146.88,7/10/2021,3568729389916299,jcb,10/2/2023,256,49 Fremont Drive,Vsevolozhsk,,188649,74346 Laurel Avenue,Castainço,18,3630-074,97.176.41.126,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:21.0) Gecko/20100101 Firefox/21.0,false,stolen_card,Dablist,electronics,Maringá,refunded,912.5,5/31/2021,product_not_received
326,4380.7,11/3/2021,4911213979358677,switch,6/9/2025,769,940 Pierstorff Place,Abeokuta,,,50311 Pleasure Park,Leyuan,,,51.187.76.73,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.699.0 Safari/534.24",true,stolen_card,Jaxspan,clothing,Yangjiaping,completed,770.01,8/21/2021,unauthorized_charge
327,663.92,4/1/2021,5100172491889767,mastercard,11/11/2025,204,80 Almo Center,Tol’yatti,,456922,2843 Kingsford Drive,Huajlaya,,,87.51.52.253,Mozilla/5.0 (Windows NT 6.1; rv:14.0) Gecko/20100101 Firefox/18.0.1,true,stolen_card,Divanoodle,clothing,Hongjiang,completed,871.05,3/23/2021,product_not_received
328,5686.36,8/1/2021,5100136331109082,mastercard,4/10/2022,255,9 Sommers Way,Bile,,,7322 Spohn Way,Presidente Prudente,,19000-000,75.134.160.135,"Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.20 Safari/535.1",true,identity_theft,Skilith,clothing,Belo,completed,218.48,11/23/2021,product_not_received
329,9379.55,8/26/2021,5602237174207206455,china-unionpay,3/23/2023,133,548 Shasta Center,Kåge,AC,934 91,7 Green Avenue,Anuchino,,692311,229.251.233.68,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.21 (KHTML, like Gecko) Chrome/11.0.678.0 Safari/534.21",false,identity_theft,Voonte,food,Liverpool,refunded,514.94,2/16/2021,fraudulent_transaction
330,6790.02,2/18/2021,560224582467200705,china-unionpay,2/16/2024,150,6214 Farragut Plaza,Cuauhtemoc,COL,33102,09402 Cascade Park,Tha Ruea,,13130,162.48.110.183,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/535.22 (KHTML, like Gecko) Chrome/19.0.1047.0 Safari/535.22",true,identity_theft,Divape,food,Canto,pending,166.56,4/14/2021,unauthorized_charge
331,8529.87,5/2/2021,3564159533523755,jcb,12/11/2024,857,2 Division Street,Maní,,854019,7 West Park,Mānānwāla,,52201,127.24.55.220,"Mozilla/5.0 (Windows; U; Windows NT 6.1; ja-JP) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",false,stolen_card,Wikivu,clothing,Abejorral,pending,873.45,11/28/2021,unauthorized_charge
332,8124.69,1/25/2021,5100141523381374,mastercard,4/7/2023,216,542 Russell Hill,Kasukabe,,344-0061,58 Namekagon Street,Glendale,CA,91210,72.234.231.104,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:16.0.1) Gecko/20121011 Firefox/16.0.1,true,identity_theft,Tagchat,clothing,Rozhniv,refunded,127.83,9/8/2021,product_not_received
333,2197.72,7/22/2021,3556941072762666,jcb,12/20/2022,439,5 Melrose Pass,Abhar,,,34 Sundown Crossing,Dingli,,DGL,241.107.48.14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36",false,unauthorized_access,Shuffledrive,food,Meziměstí,pending,765.05,3/22/2021,unauthorized_charge
334,3569.2,7/25/2021,4508524609118664,visa-electron,9/14/2025,881,9234 Dryden Alley,Esperalvillo,,11902,65 Melody Alley,Al Ghāriyah,,,93.114.228.163,"Mozilla/5.0 (Windows 8) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30",false,stolen_card,Jaxworks,food,Nanhe,refunded,855.05,2/19/2021,unauthorized_charge
335,7578.04,5/22/2021,5602228040016311,bankcard,5/14/2022,398,8437 Heffernan Way,Pul-e Sangī,,,24 Boyd Drive,Skotoússa,,,117.207.58.77,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1090.0 Safari/536.6",false,identity_theft,Wordify,food,Kuiyong,completed,853.11,9/15/2021,fraudulent_transaction
336,4336.31,3/13/2021,4026492781876595,visa-electron,6/24/2022,246,6 Schlimgen Street,Harembo,,,54297 Atwood Center,Ljungsbro,E,590 73,116.148.125.146,Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:15.0) Gecko/20121011 Firefox/15.0.1,true,identity_theft,Teklist,electronics,Takanabe,completed,27.15,8/18/2021,product_not_received
337,6921.97,7/24/2021,6304269474468163,laser,5/30/2025,470,36562 Memorial Drive,Lamu,,,71 Mayer Pass,Älvängen,O,446 38,205.206.227.99,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; nb-no) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",false,unauthorized_access,Jetwire,electronics,Mesopotamía,pending,995.99,5/2/2021,fraudulent_transaction
338,2209.61,4/8/2021,374622240103977,americanexpress,7/2/2022,328,87471 Lake View Hill,Weitang,,,19 Superior Drive,Anfusi,,,48.75.77.209,Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:15.0) Gecko/20121011 Firefox/15.0.1,true,stolen_card,Skaboo,clothing,Sinabang,pending,985.34,3/18/2021,product_not_received
339,404.06,2/27/2021,4017958795494,visa,7/1/2022,231,2314 Bonner Drive,Lagyná,,,1 Sutherland Drive,Caculé,,46300-000,90.158.45.111,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1",true,identity_theft,Photobean,food,Pleasant Point,completed,821.08,5/17/2021,product_not_received
340,2866.15,9/8/2021,3569403581309484,jcb,3/6/2024,492,8 Fordem Trail,Stoczek,,07-104,98628 Lunder Junction,Pandan,,5712,70.39.135.76,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/4E423F",true,unauthorized_access,Kare,food,Edsbyn,pending,704.41,10/10/2021,fraudulent_transaction
341,2867.74,1/15/2021,372301362145585,americanexpress,11/23/2023,464,571 Dexter Point,Stockholm,AB,102 27,1 Amoth Point,Shatoja,,,192.117.97.174,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.04 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",false,unauthorized_access,Photolist,clothing,Düsseldorf,refunded,253.02,3/2/2021,product_not_received
342,3803.4,5/3/2021,36293534096218,diners-club-international,2/19/2023,878,358 Carpenter Alley,Töreboda,O,545 35,3 Charing Cross Point,Obihiro,,652-0837,45.118.88.165,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30",false,unauthorized_access,Skivee,clothing,Lleida,pending,95.17,8/12/2021,product_not_received
343,6746.26,3/8/2021,3528313868674106,jcb,10/22/2024,650,4258 Starling Trail,Vetluzhskiy,,157510,33 Merchant Terrace,Catayauan,,3509,91.211.147.232,"Mozilla/5.0 Slackware/13.37 (X11; U; Linux x86_64; en-US) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41",false,stolen_card,Jaxbean,food,Dankalwa,pending,495.62,5/7/2021,product_not_received
344,2320.6,2/14/2021,3548132787088289,jcb,11/24/2025,631,9340 Twin Pines Drive,Wiwilí,,,14053 Towne Avenue,Tonglin,,,49.15.178.96,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:16.0.1) Gecko/20121011 Firefox/16.0.1,false,unauthorized_access,Tanoodle,electronics,Babug,completed,700.96,11/24/2021,product_not_received
345,6385.74,1/8/2021,56022109702088282,china-unionpay,11/30/2023,877,2 Burning Wood Pass,Dijon,A1,21030 CEDEX,859 Spohn Parkway,Buliran,,3100,143.52.3.121,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.36 Safari/535.7",false,unauthorized_access,Skiba,electronics,Jiangkou,refunded,106.59,1/6/2021,fraudulent_transaction
346,5011.02,12/26/2021,3573126316895030,jcb,2/28/2023,162,9 Debs Alley,Retorta,13,4480-345,6 Eagle Crest Point,Usogorsk,,169270,94.97.97.75,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2049.0 Safari/537.36",true,identity_theft,Jabberstorm,food,Agios Dimitrios,pending,940.64,4/30/2021,fraudulent_transaction
347,8408.62,1/14/2021,3575332212820738,jcb,4/29/2022,516,15517 Anthes Lane,Agía Varvára,,,9493 Haas Trail,Tanenofunan,,,193.154.112.213,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; sv-se) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",true,unauthorized_access,Yodoo,food,Stockholm,completed,719.43,5/23/2021,product_not_received
348,2752.11,6/20/2021,3579513633746737,jcb,2/5/2024,176,32 Claremont Way,Ngulahan,,,4 Springview Street,Ríohacha,,440017,220.207.131.25,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24",true,unauthorized_access,Twitterlist,electronics,Osasco,refunded,459.59,8/6/2021,product_not_received
349,5818.17,7/10/2021,5108752391119480,mastercard,3/31/2023,952,4632 Meadow Ridge Point,Ampasimanolotra,,,36552 Mccormick Pass,Ishii,,969-5316,208.74.123.194,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30",false,unauthorized_access,Oozz,food,Yuekou,pending,569.95,7/26/2021,product_not_received
350,1837.87,6/27/2021,337941403405144,americanexpress,11/24/2022,305,73 Commercial Center,Tama,,5385,3 Blue Bill Park Park,Guangyi,,,77.155.48.1,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/11.04 Chromium/14.0.803.0 Chrome/14.0.803.0 Safari/535.1",true,stolen_card,Cogidoo,food,Ivano-Frankove,refunded,933.04,10/6/2021,fraudulent_transaction
351,1986.8,3/29/2021,3553562701812608,jcb,11/10/2025,618,966 Thierer Trail,Kola,,184389,82097 Coolidge Court,Cahul,,MD-3917,38.167.202.14,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.18 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.18",true,stolen_card,Flipopia,food,Choushui,refunded,622.03,1/21/2021,fraudulent_transaction
352,9152.6,12/5/2021,3531610472256617,jcb,12/6/2023,910,40676 Pepper Wood Crossing,Victoriaville,QC,G6T,0 Homewood Place,Wolomarang,,,241.142.234.203,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; zh-cn) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",true,stolen_card,Zoomlounge,clothing,Xiejia,refunded,546.13,10/8/2021,product_not_received
353,3141.65,5/18/2021,6380431292616624,instapayment,10/7/2025,118,736 Golden Leaf Lane,Daoxian,,,86728 Dexter Crossing,Tarata,,,241.206.62.139,Mozilla/5.0 (X11; OpenBSD amd64; rv:28.0) Gecko/20100101 Firefox/28.0,true,unauthorized_access,Teklist,electronics,Nūrābād,refunded,711.2,7/12/2021,product_not_received
354,5079.14,1/7/2021,3561088388525057,jcb,3/24/2024,559,8 Memorial Point,Ziliang,,,58 Calypso Pass,Pampas Chico,,,203.143.214.22,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.9 Safari/536.5",true,stolen_card,Skalith,electronics,Gasa,pending,194.18,12/24/2021,fraudulent_transaction
355,1119.85,4/27/2021,58939489666291637,maestro,5/8/2023,702,497 Holmberg Park,Isiro,,,764 Browning Junction,Oibioin,,,136.193.83.131,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.0 Safari/534.24",true,identity_theft,Devcast,clothing,Magdalena,pending,330.31,3/8/2021,product_not_received
356,5143.91,11/5/2021,6377732205482995,instapayment,7/28/2024,605,8914 Mitchell Point,Lindi,,,4 Dixon Parkway,Herzliya Pituah,,,70.39.178.101,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.699.0 Safari/534.24",false,unauthorized_access,Gabtune,clothing,Nantes,pending,5.6,4/15/2021,fraudulent_transaction
357,2153.91,10/22/2021,3571780996849642,jcb,7/1/2023,976,2064 Warbler Crossing,Sigma,,5816,10655 Nancy Hill,Pakemitan Dua,,,145.107.125.124,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.75 Safari/535.7",true,unauthorized_access,Thoughtsphere,food,Tongguan,refunded,557.12,9/16/2021,unauthorized_charge
358,5276.54,8/3/2021,5256609804977146,mastercard,8/24/2025,897,62811 Grasskamp Drive,Qingyang,,,87 Pine View Junction,Risaralda,,177068,14.163.190.80,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.14 (KHTML, like Gecko) Chrome/24.0.1292.0 Safari/537.14",true,unauthorized_access,Zazio,food,Sv. Ana v Slov. Goricah,pending,611.61,1/21/2021,unauthorized_charge
359,6270.88,6/19/2021,4844173598836754,visa-electron,1/15/2024,417,47 Burrows Avenue,Jincun,,,86 Ronald Regan Parkway,Quzhou,,,10.69.85.24,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.32 Safari/535.1",false,unauthorized_access,Shuffletag,clothing,Zliv,pending,652.17,10/20/2021,unauthorized_charge
360,5299.55,10/13/2021,3532123543251467,jcb,4/28/2025,392,4239 Dwight Center,Tynne,,,29270 Veith Road,Khanino,,301420,109.18.200.137,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",false,identity_theft,Lajo,electronics,Áno Kómi,refunded,630.98,5/5/2021,unauthorized_charge
361,6892.18,12/10/2021,30171166424898,diners-club-carte-blanche,10/14/2025,827,9 Pennsylvania Place,Heydərabad,,,0 Emmet Pass,Nardaran,,,194.251.74.239,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6",true,stolen_card,Izio,electronics,Bosaso,refunded,61.48,3/14/2021,fraudulent_transaction
362,2501.12,1/3/2021,3553417656184943,jcb,3/3/2023,430,30335 Manley Terrace,Garahan,,,424 Ronald Regan Plaza,Botlhapatlou,,,100.223.206.129,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.724.100 Safari/534.30",true,identity_theft,Yata,clothing,Gómfoi,completed,196.85,10/4/2021,product_not_received
363,8899.75,8/18/2021,67596585407256766,maestro,3/17/2023,689,039 Bartelt Circle,Issoudun,A3,36104 CEDEX,898 Kensington Road,Babakantugu,,,37.101.201.75,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.75 Safari/535.7",true,unauthorized_access,Twitterlist,food,Minas,refunded,1.53,12/18/2021,fraudulent_transaction
364,2481.47,5/25/2021,3563089719133189,jcb,4/24/2022,165,081 Transport Center,Montpellier,A9,34294 CEDEX 5,587 Waubesa Lane,Culacling,,4409,238.170.103.250,Mozilla/5.0 (X11; OpenBSD amd64; rv:28.0) Gecko/20100101 Firefox/28.0,true,stolen_card,Wikibox,clothing,Witbank,pending,901.56,6/21/2021,fraudulent_transaction
